"","alpha1","beta1","ccf_last1","gamma1_obs","gamma2_obs","gamma3_obs","gamma1","gamma2","gamma3","m","r","r1","u","MRCA","t1","t","t1_in_years","r_tp1","r_tp2","r_tp3","r1_tp1","r1_tp2","r1_tp3","t_BD"
"44",0.66,0.76,0.82,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.0976173004226971,0.968110132054403,0.476378175557918,21.2032287422928,16.0337824133633,25.7629888443439,37.2370111556561,0.38969356044926,0.386829561366017,0.392764671613285,0.968110132054403,0.968110132054403,0.968110132054403,25.9847986666247
"45",0.62,0.81,0.81,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.110303877759465,0.901999141267418,0.459762557762803,16.4178775828425,18.8474446269673,27.7346777901901,35.2653222098099,0.391456248802829,0.383186160692569,0.393591387534849,0.901999141267418,0.901999141267418,0.901999141267418,27.8273409167348
"46",0.66,0.77,0.83,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.652720740310606,0.934285298281078,0.567890445314919,26.4328741689992,9.75693665615965,26.8101891748411,36.1898108251589,0.652720740310606,0.652720740310606,0.652720740310606,0.934285298281078,0.934285298281078,0.934285298281078,26.9291718474213
"47",0.65,0.73,0.75,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.501215352782119,0.905794063629734,0.493683827531515,16.751789238686,18.8107641121952,27.4374466491188,35.5625533508812,0.501215352782119,0.501215352782119,0.501215352782119,0.905794063629734,0.905794063629734,0.905794063629734,27.762503656178
"48",0.64,0.73,0.81,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.396380126611793,0.831376872493619,0.432014896075183,22.557620157841,10.2610043062291,30.1813755359299,32.8186244640701,0.396380126611793,0.396380126611793,0.396380126611793,0.831376872493619,0.831376872493619,0.831376872493619,30.2378492445198
"49",0.64,0.76,0.77,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.863072648209097,0.794388867913496,0.544737287359942,6.24545570530909,25.1696778238194,31.5848664708715,31.4151335291285,0.863072648209097,0.863072648209097,0.863072648209097,0.794388867913496,0.794388867913496,0.794388867913496,31.6504275825757
"50",0.63,0.76,0.85,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.51470331831908,0.878462158386843,0.502943025874781,17.7140984956197,16.5931885676118,28.6927129367684,34.3072870632316,0.51470331831908,0.51470331831908,0.51470331831908,0.878462158386843,0.878462158386843,0.878462158386843,28.5938232062395
"51",0.68,0.75,0.78,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.794837787958309,0.931211475909531,0.597983591731038,14.5772906170601,21.4936541881157,26.9290551948242,36.0709448051758,0.794837787958309,0.794837787958309,0.794837787958309,0.931211475909531,0.931211475909531,0.931211475909531,27.0504502457018
"52",0.61,0.77,0.78,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.781958506244649,0.934368097936302,0.595066404640416,23.6524673308163,12.6245189887286,26.7230136804551,36.2769863195449,0.781958506244649,0.781958506244649,0.781958506244649,0.934368097936302,0.934368097936302,0.934368097936302,26.842462033439
"53",0.63,0.75,0.77,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.603538811998004,0.840017651279825,0.508179979358821,13.3589865178978,19.8283350162333,29.8126784658688,33.1873215341312,0.603538811998004,0.603538811998004,0.603538811998004,0.840017651279825,0.840017651279825,0.840017651279825,29.9070335756873
"54",0.66,0.72,0.77,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.811265199604624,0.928322265550672,0.598546304162936,23.4553696765282,12.6508706493318,26.89375967414,36.10624032586,0.811265199604624,0.811265199604624,0.811265199604624,0.928322265550672,0.928322265550672,0.928322265550672,27.1027924125882
"55",0.65,0.75,0.81,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.304155279007939,0.850355223108991,0.438422795172163,14.3039390257176,19.1867852015115,29.5092757727709,33.4907242272291,0.390152950890991,0.387466211311748,0.393591387534849,0.850355223108991,0.850355223108991,0.850355223108991,29.5789973457869
"56",0.64,0.76,0.76,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.932316158068716,0.893595629760338,0.606415554461847,18.5594455218515,16.368224574033,28.0723299041155,34.9276700958845,0.932316158068716,0.932316158068716,0.932316158068716,0.893595629760338,0.893595629760338,0.893595629760338,28.1255031057576
"57",0.66,0.76,0.77,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.533534697609185,0.674570898911343,0.422790577694399,1.57126421175387,23.8224323299696,37.6063034582765,25.3936965417235,0.533534697609185,0.533534697609185,0.533534697609185,0.674570898911343,0.674570898911343,0.674570898911343,37.3355874564305
"58",0.62,0.74,0.77,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.760299895523086,0.926618730153851,0.585149048980975,21.6822844828277,14.3684491902607,26.9492663269116,36.0507336730884,0.760299895523086,0.760299895523086,0.760299895523086,0.926618730153851,0.926618730153851,0.926618730153851,27.0853316850122
"59",0.65,0.79,0.76,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.479308316003005,0.817362801280774,0.463148407150513,11.0150409587997,21.2725972632319,30.7123617779684,32.2876382220316,0.479308316003005,0.479308316003005,0.479308316003005,0.817362801280774,0.817362801280774,0.817362801280774,30.7769745455523
"60",0.65,0.74,0.82,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.291404325540125,0.897774795909876,0.452428178465965,8.16825171286089,26.9498038759352,27.8819444112039,35.1180555887961,0.390152950890991,0.388077888060863,0.392764671613285,0.897774795909876,0.897774795909876,0.897774795909876,28.011382191399
"61",0.65,0.74,0.83,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.466583598043628,0.663779189521606,0.402186272242903,9.32363657333511,15.4630128877458,38.2133505389191,24.7866494610809,0.466583598043628,0.466583598043628,0.466583598043628,0.663779189521606,0.663779189521606,0.663779189521606,37.9212136927897
"62",0.66,0.76,0.8,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.508322930785168,0.85350061569287,0.488264761360191,11.112552131781,22.5005174170033,29.3869304512157,33.6130695487843,0.508322930785168,0.508322930785168,0.508322930785168,0.85350061569287,0.85350061569287,0.85350061569287,29.4875098593318
"63",0.67,0.73,0.83,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.474419275737001,0.912646841975654,0.497468090985039,15.1533819099904,20.449625041911,27.3969930480986,35.6030069519014,0.474419275737001,0.474419275737001,0.474419275737001,0.912646841975654,0.912646841975654,0.912646841975654,27.5864988700603
"64",0.66,0.75,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.686472479664225,0.880327546649544,0.549819541994783,0.192737762296936,34.3369705760225,28.4702916616805,34.5297083383195,0.686472479664225,0.686472479664225,0.686472479664225,0.880327546649544,0.880327546649544,0.880327546649544,28.585865821045
"65",0.67,0.7,0.82,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.467978491146245,0.846791779261579,0.468014036336221,13.7417837024107,19.6686171233155,29.5895991742738,33.4104008257262,0.467978491146245,0.467978491146245,0.467978491146245,0.846791779261579,0.846791779261579,0.846791779261579,29.7396800464423
"66",0.65,0.75,0.76,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.777085940081232,0.825544476866533,0.54441852417867,16.7312146270321,15.9150469474679,30.3537384255,32.6462615745,0.777085940081232,0.777085940081232,0.777085940081232,0.825544476866533,0.825544476866533,0.825544476866533,30.4709639115034
"67",0.64,0.74,0.78,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.538154246187975,0.888169835914077,0.505606015906189,18.1831932956671,16.6071279646995,28.2096787396334,34.7903212603666,0.538154246187975,0.538154246187975,0.538154246187975,0.888169835914077,0.888169835914077,0.888169835914077,28.2979315702992
"68",0.59,0.73,0.77,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.54879338695627,0.904110816526824,0.509194492603519,11.1973007080355,24.1977908272313,27.6049084647332,35.3950915352668,0.54879338695627,0.54879338695627,0.54879338695627,0.904110816526824,0.904110816526824,0.904110816526824,27.7072556196345
"69",0.67,0.73,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.739204336555887,0.960019914350935,0.596543920029075,30.7265021154248,6.419104841369,25.8543930432062,37.1456069567938,0.739204336555887,0.739204336555887,0.739204336555887,0.960019914350935,0.960019914350935,0.960019914350935,26.2202829247627
"70",0.7,0.81,0.81,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.706243222301675,0.746677730678371,0.494583711269352,17.638642007658,11.6450455060759,33.7163124862661,29.2836875137339,0.706243222301675,0.706243222301675,0.706243222301675,0.746677730678371,0.746677730678371,0.746677730678371,33.7992276611561
"71",0.68,0.79,0.84,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.473266460273805,0.744839168387451,0.442869525006391,1.70652458359431,27.3409425239229,33.9525328924828,29.0474671075172,0.473266460273805,0.473266460273805,0.473266460273805,0.744839168387451,0.744839168387451,0.744839168387451,33.8439867262144
"72",0.62,0.76,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.846249212395374,0.786944919110937,0.538172151665966,20.8251432558042,10.2074877748448,31.967368969351,31.032631030649,0.846249212395374,0.846249212395374,0.846249212395374,0.786944919110937,0.786944919110937,0.786944919110937,31.9104201870145
"73",0.7,0.77,0.83,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.691172804244144,0.773433225442151,0.505037972935772,12.0943257040387,18.3674079559828,32.5382663399785,30.4617336600215,0.691172804244144,0.691172804244144,0.691172804244144,0.773433225442151,0.773433225442151,0.773433225442151,32.6265464543644
"74",0.68,0.76,0.77,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.558971025728761,0.734541145600463,0.45553210742433,13.4468095757784,15.4463162827194,34.1068741415022,28.8931258584978,0.558971025728761,0.558971025728761,0.558971025728761,0.734541145600463,0.734541145600463,0.734541145600463,34.3198701411619
"75",0.64,0.79,0.82,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.353685870093224,0.805163969264876,0.429941097644231,7.86778820595413,24.013096018659,31.1191157753869,31.8808842246131,0.390599399020416,0.384747038087406,0.392764671613285,0.805163969264876,0.805163969264876,0.805163969264876,31.225527701047
"76",0.64,0.78,0.75,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.655131937315569,0.812501564221542,0.511632297044523,25.5519643520819,6.46585690750522,30.9821787404128,32.0178212595872,0.655131937315569,0.655131937315569,0.655131937315569,0.812501564221542,0.812501564221542,0.812501564221542,30.9426309729719
"77",0.63,0.7,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.605365335306914,0.818265669543958,0.498406457893637,15.7959266728533,16.413689118792,30.7903842083547,32.2096157916453,0.605365335306914,0.605365335306914,0.605365335306914,0.818265669543958,0.818265669543958,0.818265669543958,30.7047114822401
"78",0.62,0.77,0.81,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.402358927863279,0.993974953900073,0.485060577980364,22.3947766497228,15.5251065952802,25.080116754997,37.919883245003,0.402358927863279,0.402358927863279,0.402358927863279,0.993974953900073,0.993974953900073,0.993974953900073,25.2431310577164
"79",0.68,0.76,0.84,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.388519278194389,0.852316807945346,0.448018427682708,8.7094998141494,24.8794894263537,29.4110107594969,33.5889892405031,0.388732789897494,0.388519278194389,0.390963707765328,0.852316807945346,0.852316807945346,0.852316807945346,29.5636304824925
"80",0.66,0.72,0.81,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.507770513208168,0.72316934519879,0.436088532860179,8.26880737559765,19.9468397981295,34.7843528262729,28.2156471737271,0.507770513208168,0.507770513208168,0.507770513208168,0.72316934519879,0.72316934519879,0.72316934519879,34.8198400753793
"81",0.62,0.77,0.77,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.630404431144386,0.81173230453559,0.504761342872186,0.0490519907400504,31.9276513077992,31.0232967014608,31.9767032985392,0.630404431144386,0.630404431144386,0.630404431144386,0.81173230453559,0.81173230453559,0.81173230453559,30.9329370705398
"82",0.65,0.75,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.385754271695743,0.714871200499963,0.393426381323106,7.06879146684372,20.6123623123615,35.3188462207948,27.6811537792052,0.390152950890991,0.387466211311748,0.395121715647341,0.714871200499963,0.714871200499963,0.714871200499963,35.2038287064539
"83",0.65,0.72,0.77,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.622172160185328,0.845497584929025,0.514919690335133,8.44837496201726,24.7712065584382,29.7804184795445,33.2195815204555,0.622172160185328,0.622172160185328,0.622172160185328,0.845497584929025,0.845497584929025,0.845497584929025,29.7495121210149
"84",0.66,0.78,0.8,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.421653321031074,0.78165946095094,0.433136841648361,1.01838511455321,29.6356769797756,32.3459379056712,30.6540620943288,0.421653321031074,0.421653321031074,0.421653321031074,0.78165946095094,0.78165946095094,0.78165946095094,32.2068537429799
"85",0.65,0.79,0.83,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.150046596128371,0.917558613937436,0.467613055304655,12.9717447915504,22.7055256735064,27.3227295349432,35.6772704650568,0.390152950890991,0.384747038087406,0.391890689750288,0.917558613937436,0.917558613937436,0.917558613937436,27.4052623628343
"86",0.66,0.76,0.8,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.297119228091055,0.79872613158293,0.423420037977049,3.00547428554272,28.4386352261825,31.5558904882748,31.4441095117252,0.38969356044926,0.386829561366017,0.394375688672273,0.79872613158293,0.79872613158293,0.79872613158293,31.5165414942814
"87",0.67,0.72,0.78,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.615355135709814,0.738520952959818,0.469699836291385,4.59018225531491,24.2579318331249,34.1518859115602,28.8481140884398,0.615355135709814,0.615355135709814,0.615355135709814,0.738520952959818,0.738520952959818,0.738520952959818,34.114324803995
"88",0.68,0.74,0.76,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.536671995496875,0.899397517841962,0.510105023492153,23.0434871482876,12.279571715459,27.6769411362534,35.3230588637466,0.536671995496875,0.536671995496875,0.536671995496875,0.899397517841962,0.899397517841962,0.899397517841962,28.010830131678
"89",0.7,0.73,0.78,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.505789227611583,0.853463885085149,0.485476098565581,16.1952844166045,17.4846802547709,29.3200353286245,33.6799646713755,0.505789227611583,0.505789227611583,0.505789227611583,0.853463885085149,0.853463885085149,0.853463885085149,29.5577263831804
"90",0.6,0.75,0.81,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.620585306214469,0.826042730228508,0.508368909158086,12.6613551870122,19.9389428168057,30.3997019961821,32.6002980038179,0.620585306214469,0.620585306214469,0.620585306214469,0.826042730228508,0.826042730228508,0.826042730228508,30.3556250921727
"91",0.64,0.75,0.84,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.474829881083039,0.953782452252836,0.512446267357895,8.45642190679404,28.3211241185453,26.2224539746607,36.7775460253393,0.474829881083039,0.474829881083039,0.474829881083039,0.953782452252836,0.953782452252836,0.953782452252836,26.3443806483512
"92",0.65,0.78,0.8,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.500019374811572,0.791789325388846,0.463517344946381,15.5232588154431,15.6448557168662,31.8318854676907,31.1681145323093,0.500019374811572,0.500019374811572,0.500019374811572,0.791789325388846,0.791789325388846,0.791789325388846,31.7742493746472
"93",0.64,0.76,0.77,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.727340294872415,0.832281452638004,0.537225257450305,11.3093785663789,21.5224855510833,30.1681358825378,32.8318641174622,0.727340294872415,0.727340294872415,0.727340294872415,0.832281452638004,0.832281452638004,0.832281452638004,30.2048760045624
"94",0.62,0.76,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.509463395729574,0.895427360039302,0.499146706925764,5.43716659310438,29.5552545215664,28.0075788853293,34.9924211146707,0.509463395729574,0.509463395729574,0.509463395729574,0.895427360039302,0.895427360039302,0.895427360039302,28.0323071518292
"95",0.67,0.72,0.86,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.376912286785725,0.967471204513907,0.479097809164262,13.7193614777862,23.4394617835737,25.8411767386402,37.1588232613598,0.389220454852593,0.389233658057022,0.388921943352109,0.967471204513907,0.967471204513907,0.967471204513907,26.0175688136565
"96",0.66,0.7,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.418885898635423,0.917507609904565,0.46253423997969,14.7774999850047,20.9041003864143,27.318399628581,35.681600371419,0.418885898635423,0.418885898635423,0.418885898635423,0.917507609904565,0.917507609904565,0.917507609904565,27.4234315325028
"97",0.67,0.75,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.2696925217336,0.65980014416535,0.375566128434076,1.11209841507565,23.4871843721938,38.4007172127305,24.5992827872695,0.389220454852593,0.387466211311748,0.395121715647341,0.65980014416535,0.65980014416535,0.65980014416535,38.1964386755132
"98",0.65,0.72,0.85,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.385333409315007,0.863270059078576,0.444591490259098,11.3911600362035,22.7164304430832,28.8924095207134,34.1075904792866,0.390152950890991,0.389233658057022,0.389976880224998,0.863270059078576,0.863270059078576,0.863270059078576,29.1349886854243
"99",0.72,0.75,0.83,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.571160448852806,0.739819911146837,0.464684619292173,7.21299832070657,21.6017683500306,34.1852333292629,28.8147666707371,0.571160448852806,0.571160448852806,0.571160448852806,0.739819911146837,0.739819911146837,0.739819911146837,34.1515372686675
"100",0.62,0.68,0.78,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.418596263938321,0.700476044837497,0.39080053126483,10.0465229349844,16.7801420770738,36.1733349879419,26.8266650120581,0.418596263938321,0.418596263938321,0.418596263938321,0.700476044837497,0.700476044837497,0.700476044837497,35.8618829372261
"101",0.65,0.8,0.83,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.344747450468093,0.83937827424601,0.444674249023494,17.5579400627768,15.4045675857391,30.0374923514841,32.9625076485159,0.390152950890991,0.383986118496492,0.391890689750288,0.83937827424601,0.83937827424601,0.83937827424601,29.967123708078
"102",0.67,0.73,0.83,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.555296237060604,0.929700692274771,0.533554400943,22.9605808883525,13.0044299477815,27.034989163866,35.965010836134,0.555296237060604,0.555296237060604,0.555296237060604,0.929700692274771,0.929700692274771,0.929700692274771,27.0786349833707
"103",0.61,0.68,0.83,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.412921956441888,1.09822432891836,0.503714425145171,33.4603621742199,6.95866671104583,22.5809711147342,40.4190288852658,0.412921956441888,0.412921956441888,0.412921956441888,1.09822432891836,1.09822432891836,1.09822432891836,22.8226182128923
"104",0.65,0.7,0.83,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.450528049708599,0.824023012912043,0.453063111594742,16.47181282798,16.2209053274543,30.3072818445656,32.6927181554344,0.450528049708599,0.450528049708599,0.450528049708599,0.824023012912043,0.824023012912043,0.824023012912043,30.5274096890078
"105",0.67,0.71,0.78,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.521523597555629,0.546719905005615,0.361909218499475,1.53921750350318,14.8321069656707,46.6286755308261,16.3713244691739,0.521523597555629,0.521523597555629,0.521523597555629,0.546719905005615,0.546719905005615,0.546719905005615,46.1174424742476
"106",0.62,0.69,0.77,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.561479694723792,0.815190677968604,0.481273733618399,8.90413487945487,23.2494421506398,30.8464229699054,32.1535770300947,0.561479694723792,0.561479694723792,0.561479694723792,0.815190677968604,0.815190677968604,0.815190677968604,30.8012826147006
"107",0.64,0.74,0.82,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.411837884726467,0.85251348186096,0.448264643365007,8.07946732943515,25.354654130988,29.5658785395769,33.4341214604231,0.411837884726467,0.411837884726467,0.411837884726467,0.85251348186096,0.85251348186096,0.85251348186096,29.4856743145388
"108",0.63,0.74,0.8,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.334678991224915,0.882314488293996,0.442875158610403,8.50237849281978,26.0897343920277,28.4078871151525,34.5921128848475,0.391033614142256,0.388077888060863,0.394375688672273,0.882314488293996,0.882314488293996,0.882314488293996,28.4685412634011
"109",0.65,0.76,0.85,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.266988090701656,0.933391409809387,0.471186080853234,15.2096885162506,20.9864260761466,26.8038854076027,36.1961145923973,0.390152950890991,0.386829561366017,0.389976880224998,0.933391409809387,0.933391409809387,0.933391409809387,26.9387001041521
"110",0.68,0.75,0.78,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.503058917318191,0.810996540548364,0.469420556438056,4.7353277186764,27.2363665199196,31.028305761404,31.971694238596,0.503058917318191,0.503058917318191,0.503058917318191,0.810996540548364,0.810996540548364,0.810996540548364,31.074992223534
"111",0.65,0.76,0.77,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.792453454158554,0.842308858322666,0.555631547378848,21.8531164817068,11.2950778124718,29.8518057058214,33.1481942941786,0.792453454158554,0.792453454158554,0.792453454158554,0.842308858322666,0.842308858322666,0.842308858322666,29.8625133468083
"112",0.62,0.71,0.81,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.410461342830004,0.701287697319928,0.392895978868944,13.6719514541786,13.3223033175887,36.0057452282327,26.9942547717673,0.410461342830004,0.410461342830004,0.410461342830004,0.701287697319928,0.701287697319928,0.701287697319928,35.8202615717431
"113",0.67,0.75,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.73030698316912,0.838983537092432,0.541875692719378,7.47885382227798,25.7395971407314,29.7815490369906,33.2184509630094,0.73030698316912,0.73030698316912,0.73030698316912,0.838983537092432,0.838983537092432,0.838983537092432,30.017391631654
"114",0.67,0.77,0.83,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.456782119685118,0.826826879507851,0.465544109957989,21.2636113593084,11.2628671436203,30.4735214970712,32.5264785029288,0.456782119685118,0.456782119685118,0.456782119685118,0.826826879507851,0.826826879507851,0.826826879507851,30.4602011562121
"115",0.67,0.76,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.513030937482613,0.923581594841527,0.514568371023759,21.5012123912233,14.5061821800751,26.9926054287015,36.0073945712985,0.513030937482613,0.513030937482613,0.513030937482613,0.923581594841527,0.923581594841527,0.923581594841527,27.2587043096703
"116",0.65,0.77,0.84,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.375874098193042,0.986332835074101,0.486092439024861,11.4107271389777,26.2506556049301,25.3386172560922,37.6613827439078,0.390152950890991,0.386165811920933,0.390963707765328,0.986332835074101,0.986332835074101,0.986332835074101,25.4873975925497
"117",0.63,0.73,0.84,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.392354614893784,0.916843022568951,0.458948244988977,13.6237370858907,22.3596872866717,27.0165756274376,35.9834243725624,0.392354614893784,0.392354614893784,0.392354614893784,0.916843022568951,0.916843022568951,0.916843022568951,27.3926429559298
"118",0.64,0.71,0.82,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.508779362606648,0.856660019687634,0.485293074127031,22.1455527692935,11.6116719114006,29.2427753193059,33.7572246806941,0.508779362606648,0.508779362606648,0.508779362606648,0.856660019687634,0.856660019687634,0.856660019687634,29.342469174981
"119",0.64,0.8,0.83,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.581415256221118,0.829018928654174,0.505499406858835,7.65151018417807,25.0324177242921,30.3160720915299,32.6839279084701,0.581415256221118,0.581415256221118,0.581415256221118,0.829018928654174,0.829018928654174,0.829018928654174,30.3241379193083
"120",0.63,0.72,0.81,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.389572767573947,1.04813148704071,0.484080513368406,19.0357731964197,20.1809957672483,23.783231036332,39.216768963668,0.391033614142256,0.389572767573947,0.393591387534849,1.04813148704071,1.04813148704071,1.04813148704071,23.9489272364973
"121",0.69,0.76,0.8,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.70922312318919,0.916302422976256,0.573412693477773,26.4886074927555,9.25069902016651,27.260693487078,35.739306512922,0.70922312318919,0.70922312318919,0.70922312318919,0.916302422976256,0.916302422976256,0.916302422976256,27.5081444400862
"122",0.63,0.72,0.74,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.263634683357532,0.800845257127951,0.410098263697657,10.0180170197398,21.5476715777659,31.4343114024943,31.5656885975057,0.391033614142256,0.389233658057022,0.398387374673305,0.800845257127951,0.800845257127951,0.800845257127951,31.3747919673281
"123",0.67,0.69,0.81,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.5208106815235,0.670989242738126,0.417286686841724,3.24289636589875,22.105560474797,37.6515431593042,25.3484568406958,0.5208106815235,0.5208106815235,0.5208106815235,0.670989242738126,0.670989242738126,0.670989242738126,37.5578254161143
"124",0.65,0.65,0.77,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.564859591769912,0.815848775859657,0.481676622605607,6.59737480227014,25.7099753969524,30.6926498007775,32.3073501992225,0.564859591769912,0.564859591769912,0.564859591769912,0.815848775859657,0.815848775859657,0.815848775859657,30.8342750230089
"125",0.62,0.77,0.82,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.120578254324774,0.782089265258803,0.418486070018375,0.738907144689858,30.0885242010459,32.1725686542642,30.8274313457358,0.391456248802829,0.386165811920933,0.392764671613285,0.782089265258803,0.782089265258803,0.782089265258803,32.1091590356267
"126",0.65,0.74,0.82,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.575063534365034,0.974791201973125,0.555031233285814,18.0849963204369,19.2793165230245,25.6356871565386,37.3643128434614,0.575063534365034,0.575063534365034,0.575063534365034,0.974791201973125,0.974791201973125,0.974791201973125,25.7903551432787
"127",0.6,0.79,0.77,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.485239180381781,0.857284486587203,0.476428546489234,7.64587372575077,26.1075695423253,29.246556731924,33.753443268076,0.485239180381781,0.485239180381781,0.485239180381781,0.857284486587203,0.857284486587203,0.857284486587203,29.245740061278
"128",0.62,0.74,0.84,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.24011169333778,0.660918177795669,0.376351658105152,0.968846376278176,23.668912971188,38.3622406525339,24.6377593474661,0.391456248802829,0.388077888060863,0.390963707765328,0.660918177795669,0.660918177795669,0.660918177795669,38.0143057810783
"129",0.69,0.77,0.77,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.693875191332056,0.744190324638776,0.490200662478931,6.47131567315028,22.7505337233968,33.7781506034529,29.2218493965471,0.693875191332056,0.693875191332056,0.693875191332056,0.744190324638776,0.744190324638776,0.744190324638776,33.8931987917319
"130",0.65,0.74,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.701128299017992,0.80461706927883,0.519143029715206,15.4401094762215,16.3501680919306,31.2097224318479,31.7902775681521,0.701128299017992,0.701128299017992,0.701128299017992,0.80461706927883,0.80461706927883,0.80461706927883,31.266088756044
