"","alpha1","beta1","gamma1_obs","gamma2_obs","gamma1","gamma2","m","r","r1","u","MRCA","t1","t","t1_in_years","r_tp1","r_tp2","r1_tp1","r1_tp2","t_BD"
"4947",0.39,0.38,1,4,5.25656619421988,31.5287765607893,0,1.10769783686091,1.06076893988864,0.210899295187614,2.67759372214037,9.4481313757141,22.8742749021455,12.1257250978545,1.10769783686091,1.10769783686091,1.06076893988864,1.06076893988864,22.8742749021455
"4948",0.5,0.41,1,4,5.25656619421988,31.5287765607893,0,1.27353552308958,0.869129548421334,0.206058144195585,1.57218186614214,4.91749939355437,28.5103187403035,6.4896812596965,1.27353552308958,1.27353552308958,0.869129548421334,0.869129548421334,28.5103187403035
"4949",0.32,0.54,1,4,5.25656619421988,31.5287765607893,0,0.655334692906697,1.67101741785288,0.19706778126291,0.0324875340832058,21.0728343118114,13.8946781541054,21.1053218458946,0.722581347187741,0.720958338637113,1.67101741785288,1.67101741785288,13.8946781541054
"4950",0.36,0.41,1,4,5.25656619421988,31.5287765607893,0,0.999246547610099,1.23413406727915,0.209529061349126,3.17971245953429,12.4193968765277,19.400890663938,15.599109336062,0.999246547610099,0.999246547610099,1.23413406727915,1.23413406727915,19.400890663938
"4951",0.33,0.42,1,4,5.25656619421988,31.5287765607893,0,0.929353248287221,1.35758843235547,0.20646836754962,1.83445486739537,15.7193982776375,17.4461468549672,17.5538531450328,0.929353248287221,0.929353248287221,1.35758843235547,1.35758843235547,17.4461468549672
"4952",0.32,0.56,1,4,5.25656619421988,31.5287765607893,0,0.605943845605766,1.71142591137607,0.201336546603869,12.69456167511,8.77164685252096,13.533791472369,21.466208527631,0.722581347187741,0.719766282789142,1.71142591137607,1.71142591137607,13.533791472369
"4953",0.43,0.36,1,4,5.25656619421988,31.5287765607893,0,1.21833260869795,0.892207061183981,0.207789551444296,3.55806123994938,3.8740558215388,27.5678829385118,7.43211706148818,1.21833260869795,1.21833260869795,0.892207061183981,0.892207061183981,27.5678829385118
"4954",0.33,0.35,1,4,5.25656619421988,31.5287765607893,0,1.05595798089746,1.15500892480663,0.210713984945159,1.21166225418654,13.0384784501518,20.7498592956616,14.2501407043384,1.05595798089746,1.05595798089746,1.15500892480663,1.15500892480663,20.7498592956616
"4955",0.29,0.6,1,4,5.25656619421988,31.5287765607893,0,0.45207456597296,1.89746251615407,0.214280323472642,17.7010505512865,5.28024011592458,12.0187093327889,22.9812906672111,0.723767721792446,0.717210364853923,1.89746251615407,1.89746251615407,12.0187093327889
"4956",0.3,0.44,1,4,5.25656619421988,31.5287765607893,0,0.841693312209812,1.51517753839906,0.20049851237568,8.32670613841323,11.2491422159872,15.4241516455995,19.5758483544005,0.841693312209812,0.841693312209812,1.51517753839906,1.51517753839906,15.4241516455996
"4957",0.26,0.64,1,4,5.25656619421988,31.5287765607893,0,0.289023752838867,2.09050453071248,0.22900451995586,9.69481741653245,14.5769002813607,10.7282823021069,24.2717176978931,0.724904990716954,0.714384928660363,2.09050453071248,2.09050453071248,10.7282823021069
"4958",0.4,0.52,1,4,5.25656619421988,31.5287765607893,0,0.841693312209806,1.38114644085614,0.202867298143353,12.5760379762615,5.1598163003284,17.2641457234101,17.7358542765899,0.841693312209806,0.841693312209806,1.38114644085614,1.38114644085614,17.2641457234101
"4959",0.33,0.48,1,4,5.25656619421988,31.5287765607893,0,0.808020701659442,1.50595664638272,0.198836208889914,15.5588781439285,3.85072926517255,15.590392590899,19.409607409101,0.808020701659442,0.808020701659442,1.50595664638272,1.50595664638272,15.590392590899
"4960",0.25,0.39,1,4,5.25656619421988,31.5287765607893,0,0.860059203266719,1.58372594840498,0.200530947720244,5.99905179815044,14.4196853900427,14.5812628118069,20.4187371881931,0.860059203266719,0.860059203266719,1.58372594840498,1.58372594840498,14.5812628118069
"4961",0.26,0.49,1,4,5.25656619421988,31.5287765607893,0,0.676031190914661,1.79376810265798,0.193430968106335,11.6024120182274,10.6646230235549,12.7329649582177,22.2670350417823,0.724904990716954,0.723725413891476,1.79376810265798,1.79376810265798,12.7329649582177
"4962",0.3,0.31,1,4,5.25656619421988,31.5287765607893,0,1.07364310538993,1.12606372791781,0.210894316525581,0.0249655763476113,13.7407155072124,21.23431891644,13.76568108356,1.07364310538993,1.07364310538993,1.12606372791781,1.12606372791781,21.23431891644
"4963",0.27,0.5,1,4,5.25656619421988,31.5287765607893,0,0.669145662869769,1.77428185747428,0.194369731572121,12.418908606952,9.67174866003588,12.9093427330121,22.0906572669879,0.724531106351585,0.723194369984365,1.77428185747428,1.77428185747428,12.9093427330121
"4964",0.34,0.32,1,4,5.25656619421988,31.5287765607893,0,1.12280055050302,1.02226990054067,0.210692713796253,9.14108765402722,2.2050486559029,23.6538636900699,11.3461363099301,1.12280055050302,1.12280055050302,1.02226990054067,1.02226990054067,23.6538636900699
"4965",0.32,0.46,1,4,5.25656619421988,31.5287765607893,0,0.833493192990234,1.49285891776935,0.20043186898058,2.62249030872732,16.6587507069011,15.7187589843715,19.2812410156285,0.833493192990234,0.833493192990234,1.49285891776935,1.49285891776935,15.7187589843715
"4966",0.34,0.47,1,4,5.25656619421988,31.5287765607893,0,0.845894115365267,1.44939401044104,0.20178439826873,6.25552643337565,12.470823890156,16.2736496764683,18.7263503235317,0.845894115365267,0.845894115365267,1.44939401044104,1.44939401044104,16.2736496764683
"4967",0.35,0.44,1,4,5.25656619421988,31.5287765607893,0,0.924035503491724,1.34389900525765,0.206476100321274,4.48882518151084,12.8293729344172,17.681801884072,17.318198115928,0.924035503491724,0.924035503491724,1.34389900525765,1.34389900525765,17.681801884072
"4968",0.29,0.6,1,4,5.25656619421988,31.5287765607893,0,0.45207456597296,1.89746251615407,0.214280323472642,9.69670621116491,13.2845844560462,12.0187093327889,22.9812906672111,0.723767721792446,0.717210364853923,1.89746251615407,1.89746251615407,12.0187093327889
"4969",0.28,0.35,1,4,5.25656619421988,31.5287765607893,0,0.97598742575847,1.33756787068583,0.208093949692841,4.4062975160005,12.9884555242071,17.6052469597924,17.3947530402076,0.97598742575847,0.97598742575847,1.33756787068583,1.33756787068583,17.6052469597924
"4970",0.34,0.54,1,4,5.25656619421988,31.5287765607893,0,0.688504651961894,1.60365672694573,0.19479653570172,5.32037474105624,15.1051188820947,14.5745063768491,20.4254936231509,0.721760985463375,0.720958338637113,1.60365672694573,1.60365672694573,14.5745063768491
"4971",0.42,0.43,1,4,5.25656619421988,31.5287765607893,0,1.07030643287908,1.11577558857026,0.210902252769063,7.65665962784618,5.59885221728617,21.7444881548677,13.2555118451323,1.07030643287908,1.07030643287908,1.11577558857026,1.11577558857026,21.7444881548677
"4972",0.35,0.38,1,4,5.25656619421988,31.5287765607893,0,1.03712738605833,1.18100625615556,0.21042725435743,4.41139147411146,10.2762886212435,20.312319904645,14.687680095355,1.03712738605833,1.03712738605833,1.18100625615556,1.18100625615556,20.312319904645
"4973",0.25,0.6,1,4,5.25656619421988,31.5287765607893,0,0.391176525422965,2.06237363295215,0.219483616761942,10.7086642145315,13.416776667901,10.8745591175674,24.1254408824326,0.725273856348505,0.717210364853923,2.06237363295215,2.06237363295215,10.8745591175674
"4974",0.38,0.46,1,4,5.25656619421988,31.5287765607893,0,0.936130215358031,1.30191418785083,0.207393446736153,11.1477459366461,5.49224755857938,18.3600065047745,16.6399934952255,0.936130215358031,0.936130215358031,1.30191418785083,1.30191418785083,18.3600065047745
"4975",0.4,0.57,1,4,5.25656619421988,31.5287765607893,0,0.719470095305006,1.48315482891517,0.194054427744034,11.1885303572473,7.83031831666731,15.9811513260854,19.0188486739146,0.719470095305006,0.719470095305006,1.48315482891517,1.48315482891517,15.9811513260854
"4976",0.36,0.43,1,4,5.25656619421988,31.5287765607893,0,0.960928574197696,1.28705412171166,0.208209651380679,10.8195466181892,5.63442580954508,18.5460275722658,16.4539724277342,0.960928574197696,0.960928574197696,1.28705412171166,1.28705412171166,18.5460275722658
"4977",0.32,0.55,1,4,5.25656619421988,31.5287765607893,0,0.630913685441397,1.69140534970643,0.19917926740969,5.47858358126789,15.810977351173,13.7104390675591,21.2895609324409,0.722581347187741,0.720368933790806,1.69140534970643,1.69140534970643,13.7104390675591
"4978",0.29,0.5,1,4,5.25656619421988,31.5287765607893,0,0.70001184521097,1.69488300860524,0.192245853092849,3.22013089905295,18.1584947348133,13.6213743661337,21.3786256338663,0.723767721792446,0.723194369984365,1.69488300860524,1.69488300860524,13.6213743661337
"4979",0.29,0.58,1,4,5.25656619421988,31.5287765607893,0,0.506285859494548,1.85979412540332,0.209454150175571,6.01813235007838,16.6915774492766,12.290290200645,22.709709799355,0.723767721792446,0.718518762927654,1.85979412540332,1.85979412540332,12.290290200645
"4980",0.29,0.59,1,4,5.25656619421988,31.5287765607893,0,0.479510802184482,1.87878794024699,0.211837389028919,9.16765686302826,13.6803553458283,12.1519877911435,22.8480122088565,0.723767721792446,0.717872542719044,1.87878794024699,1.87878794024699,12.1519877911435
"4981",0.3,0.41,1,4,5.25656619421988,31.5287765607893,0,0.899677482399343,1.43671357482799,0.204348886986548,0.162644963537897,18.4949236409433,16.3424313955188,18.6575686044812,0.899677482399343,0.899677482399343,1.43671357482799,1.43671357482799,16.3424313955188
"4982",0.37,0.43,1,4,5.25656619421988,31.5287765607893,0,0.978426748606739,1.2566108170582,0.20892684466491,7.55620761234319,8.39298041711937,19.0508119705374,15.9491880294626,0.978426748606739,0.978426748606739,1.2566108170582,1.2566108170582,19.0508119705374
"4983",0.35,0.47,1,4,5.25656619421988,31.5287765607893,0,0.862857973288362,1.41718563613742,0.203093731020422,9.91980551869021,8.38464878644091,16.6955456948689,18.3044543051311,0.862857973288362,0.862857973288362,1.41718563613742,1.41718563613742,16.6955456948689
"4984",0.35,0.52,1,4,5.25656619421988,31.5287765607893,0,0.752756970350321,1.52951465488339,0.195065217533842,6.20310888817871,13.4295651858207,15.3673259260006,19.6326740739994,0.752756970350321,0.752756970350321,1.52951465488339,1.52951465488339,15.3673259260006
"4985",0.26,0.58,1,4,5.25656619421988,31.5287765607893,0,0.460302285980265,1.98112667203109,0.213164342423847,19.4294189029767,4.17324931523716,11.3973317817861,23.6026682182139,0.724904990716954,0.718518762927654,1.98112667203109,1.98112667203109,11.3973317817861
"4986",0.33,0.49,1,4,5.25656619421988,31.5287765607893,0,0.786445050707104,1.52886696549687,0.197161980647435,11.9449179042855,7.71914343816646,15.335938657548,19.664061342452,0.786445050707104,0.786445050707104,1.52886696549687,1.52886696549687,15.335938657548
"4987",0.31,0.52,1,4,5.25656619421988,31.5287765607893,0,0.686402265126306,1.6643600515548,0.194074480333295,5.68475440592427,15.378505025146,13.9367405689297,21.0632594310703,0.722982523319128,0.722099653048987,1.6643600515548,1.6643600515548,13.9367405689297
"4988",0.3,0.51,1,4,5.25656619421988,31.5287765607893,0,0.693325098182552,1.67921753707246,0.193156527479072,1.72978812250422,19.4886070447691,13.7816048327267,21.2183951672733,0.723377926931442,0.722652597194944,1.67921753707246,1.67921753707246,13.7816048327267
"4989",0.35,0.46,1,4,5.25656619421988,31.5287765607893,0,0.883627009968527,1.39328985255858,0.204330425679964,5.8254502517841,12.1688257476368,17.0057240005791,17.9942759994209,0.883627009968527,0.883627009968527,1.39328985255858,1.39328985255858,17.0057240005791
"4990",0.28,0.64,1,4,5.25656619421988,31.5287765607893,0,0.319467057492328,2.00816233943056,0.22612363095512,9.33462768619597,14.4032915879173,11.2620807258867,23.7379192741133,0.724152064798072,0.714384928660363,2.00816233943056,2.00816233943056,11.2620807258867
"4991",0.33,0.56,1,4,5.25656619421988,31.5287765607893,0,0.622405052033706,1.67723517952412,0.200166048829618,13.5664314253479,7.57720635149166,13.8563622231604,21.1436377768396,0.72217422749043,0.719766282789142,1.67723517952412,1.67723517952412,13.8563622231604
"4992",0.36,0.58,1,4,5.25656619421988,31.5287765607893,0,0.621615630251938,1.61954622710372,0.200958041239023,12.6000876449193,7.94674219541926,14.4531701596614,20.5468298403386,0.720915377915512,0.718518762927654,1.61954622710372,1.61954622710372,14.4531701596614
"4993",0.24,0.56,1,4,5.25656619421988,31.5287765607893,0,0.482359806594415,2.03107265854471,0.210812816129684,11.4515384254823,12.5049913866869,11.0434701878307,23.9565298121693,0.725637836198739,0.719766282789142,2.03107265854471,2.03107265854471,11.0434701878307
"4994",0.29,0.52,1,4,5.25656619421988,31.5287765607893,0,0.654654073521797,1.73846157877555,0.196269684511611,10.7602519136843,10.9946686231893,13.2450794631264,21.7549205368736,0.723767721792446,0.722099653048987,1.73846157877555,1.73846157877555,13.2450794631264
"4995",0.32,0.39,1,4,5.25656619421988,31.5287765607893,0,0.968926323666934,1.30943697292551,0.208170788341225,10.6233591091128,6.26133903223993,18.1153018586473,16.8846981413527,0.968926323666934,0.968926323666934,1.30943697292551,1.30943697292551,18.1153018586473
"4996",0.29,0.6,1,4,5.25656619421988,31.5287765607893,0,0.45207456597296,1.89746251615407,0.214280323472642,12.9211592541749,10.0601314130362,12.0187093327889,22.9812906672111,0.723767721792446,0.717210364853923,1.89746251615407,1.89746251615407,12.0187093327889
"4997",0.37,0.68,1,4,5.25656619421988,31.5287765607893,0,0.336965231901377,1.76584147203881,0.224252195799191,16.6824992110303,5.16137881915703,13.1561219698127,21.8438780301873,0.720482611854282,0.71122635972348,1.76584147203881,1.76584147203881,13.1561219698127
"4998",0.3,0.46,1,4,5.25656619421988,31.5287765607893,0,0.80128481868662,1.56456838569997,0.197408474778422,8.50009358174163,11.6065498494434,14.893356568815,20.106643431185,0.80128481868662,0.80128481868662,1.56456838569997,1.56456838569997,14.893356568815
"4999",0.31,0.54,1,4,5.25656619421988,31.5287765607893,0,0.639113804660975,1.70629374931352,0.198201120186982,15.8457697519886,5.59415806159336,13.560072186418,21.439927813582,0.722982523319128,0.720958338637113,1.70629374931352,1.70629374931352,13.560072186418
"5000",0.3,0.41,1,4,5.25656619421988,31.5287765607893,0,0.899677482399343,1.43671357482799,0.204348886986548,8.162813079572,10.4947555249092,16.3424313955188,18.6575686044812,0.899677482399343,0.899677482399343,1.43671357482799,1.43671357482799,16.3424313955188
"5001",0.38,0.45,1,4,5.25656619421988,31.5287765607893,0,0.956518147211579,1.27749318038552,0.208215882778269,3.34555944599148,12.9168860014648,18.7375545525437,16.2624454474563,0.956518147211579,0.956518147211579,1.27749318038552,1.27749318038552,18.7375545525437
"5002",0.35,0.73,1,4,5.25656619421988,31.5287765607893,0,0.113463476013039,1.90642101329113,0.242425130372504,4.71768515205177,18.227973119765,12.0543417281832,22.9456582718168,0.721341434154477,0.706670204271739,1.90642101329113,1.90642101329113,12.0543417281832
"5003",0.39,0.45,1,4,5.25656619421988,31.5287765607893,0,0.974585392624664,1.24863152882635,0.208933586478368,0.803348944926297,14.9730524305791,19.2235986244946,15.7764013755054,0.974585392624664,0.974585392624664,1.24863152882635,1.24863152882635,19.2235986244946
"5004",0.28,0.72,1,4,5.25656619421988,31.5287765607893,0,0.0402288038468733,2.13903237904876,0.251197319469046,14.0625599753609,10.4494374857248,10.4880025389142,24.5119974610858,0.724152064798072,0.707645469602146,2.13903237904876,2.13903237904876,10.4880025389142
"5005",0.43,0.42,1,4,5.25656619421988,31.5287765607893,0,1.10895475001657,1.06348559432538,0.210901432264941,1.09913052179267,10.9967673553962,22.9041021228111,12.0958978771889,1.10895475001657,1.10895475001657,1.06348559432538,1.06348559432538,22.9041021228111
"5006",0.26,0.51,1,4,5.25656619421988,31.5287765607893,0,0.631580819121657,1.83821847445098,0.197472851247511,1.35435943648176,21.2541861775951,12.3914543859231,22.6085456140769,0.724904990716954,0.722652597194944,1.83821847445098,1.83821847445098,12.3914543859231
"5007",0.31,0.5,1,4,5.25656619421988,31.5287765607893,0,0.731760036815473,1.62078148138449,0.191709422708,12.5674483181775,8.0837151906252,14.3488364911973,20.6511635088027,0.731760036815473,0.731760036815473,1.62078148138449,1.62078148138449,14.3488364911973
"5008",0.34,0.46,1,4,5.25656619421988,31.5287765607893,0,0.866663152045431,1.4254982268622,0.203119853081657,1.32961018133061,17.1006424397083,16.569747378961,18.430252621039,0.866663152045431,0.866663152045431,1.4254982268622,1.4254982268622,16.569747378961
"5009",0.26,0.4,1,4,5.25656619421988,31.5287765607893,0,0.856607779245518,1.56827827599499,0.20053950450571,7.87057982848158,12.3658303113678,14.7635898601507,20.2364101398493,0.856607779245518,0.856607779245518,1.56827827599499,1.56827827599499,14.7635898601507
"5010",0.25,0.41,1,4,5.25656619421988,31.5287765607893,0,0.823018736302726,1.63929308237682,0.197614528677945,5.9090976077466,15.0510176353557,14.0398847568977,20.9601152431023,0.823018736302726,0.823018736302726,1.63929308237682,1.63929308237682,14.0398847568977
